1	3	1
1	5	2
1	7	3
1	9	4
1	11	5
1	23	6
1	25	7
1	27	8
1	28	9
1	30	10
1	32	11
1	33	12
1	54	13
1	56	14
1	58	15
1	60	16
1	61	17
1	63	18
1	85	19
1	87	20
1	89	21
1	91	22
1	93	23
1	95	24
1	96	25
1	98	26
1	99	27
1	101	28
1	103	29
1	115	30
1	117	31
1	118	32
1	120	33
1	122	34
1	123	35
1	125	36
1	127	37
1	128	38
1	130	39
1	131	40
1	133	41
1	153	42
1	155	43
1	156	44
1	158	45
1	160	46
1	162	47
1	163	48
1	186	49
1	187	50
1	189	51
1	190	52
1	192	53
1	194	54
1	195	55
1	197	56
1	198	57
1	200	58
1	202	59
1	203	60
1	215	61
1	216	62
1	218	63
1	219	64
1	221	65
1	223	66
1	224	67
1	226	68
1	227	69
1	229	70
1	231	71
1	233	72
1	254	73
1	256	74
1	257	75
1	259	76
1	260	77
1	262	78
1	264	79
1	286	80
1	287	81
1	289	82
1	291	83
1	292	84
1	293	85
1	295	86
1	297	87
1	298	88
1	300	89
1	302	90
1	303	91
1	315	92
1	317	93
1	319	94
1	320	95
1	322	96
1	323	97
1	325	98
1	326	99
1	328	100
0	14	1
0	16	2
0	18	3
0	19	4
0	21	5
0	23	6
0	36	7
0	38	8
0	40	9
0	41	10
0	43	11
0	45	12
0	47	13
0	49	14
0	50	15
0	52	16
0	65	17
0	67	18
0	69	19
0	71	20
0	73	21
0	75	22
0	77	23
0	78	24
0	81	25
0	82	26
0	84	27
0	104	28
0	106	29
0	107	30
0	109	31
0	111	32
0	112	33
0	136	34
0	138	35
0	139	36
0	141	37
0	143	38
0	145	39
0	147	40
0	149	41
0	150	42
0	152	43
0	165	44
0	166	45
0	168	46
0	170	47
0	172	48
0	173	49
0	175	50
0	177	51
0	178	52
0	180	53
0	182	54
0	184	55
0	205	56
0	207	57
0	208	58
0	210	59
0	212	60
0	213	61
0	235	62
0	237	63
0	238	64
0	240	65
0	241	66
0	243	67
0	244	68
0	246	69
0	247	70
0	249	71
0	250	72
0	252	73
0	254	74
0	266	75
0	268	76
0	269	77
0	271	78
0	273	79
0	275	80
0	276	81
0	278	82
0	279	83
0	281	84
0	282	85
0	284	86
0	305	87
0	307	88
0	308	89
0	310	90
0	311	91
0	313	92
0	314	93
0	330	94
0	331	95
0	334	96
0	336	97
0	338	98
0	339	99
0	341	100
